graph,num_nodes,num_edges,density,avg_degree,max_degree,clustering_coef,is_directed,num_components,is_connected,has_cycle,label
g9034.json,40,39,0.05,1.95,4,0.0,False,1,True,False,bfs
g463.json,26,33,0.102,2.5384615384615383,6,0.0282051282051282,False,1,True,True,bfs
g4606.json,29,29,0.071,2.0,3,0.0,False,1,True,True,bfs
g5914.json,31,62,0.133,4.0,5,0.3376344086021505,False,1,True,True,bfs
g7929.json,20,31,0.163,3.1,4,0.0,False,1,True,True,bfs
g2678.json,10,24,0.533,4.8,8,0.5521428571428573,False,1,True,True,dijkstra
g7180.json,24,37,0.134,3.0833333333333335,4,0.0,False,1,True,True,bfs
g1957.json,48,337,0.299,14.041666666666666,20,0.2982150721798554,False,1,True,True,bfs
g8275.json,63,62,0.032,1.968253968253968,3,0.0,False,1,True,False,bfs
g930.json,50,246,0.201,9.84,15,0.1874593184593184,False,1,True,True,bfs
g5447.json,42,42,0.049,2.0,3,0.0,False,1,True,True,bfs
g2382.json,36,99,0.157,5.5,17,0.2255633573035534,False,1,True,True,bfs
g2228.json,12,27,0.409,4.5,10,0.6044973544973545,False,1,True,True,dijkstra
g8625.json,341,340,0.006,1.994134897360704,5,0.0,False,1,True,False,bfs
g9937.json,127,126,0.016,1.984251968503937,3,0.0,False,1,True,False,bfs
g5017.json,20,60,0.316,6.0,7,0.5311904761904761,False,1,True,True,bfs
g875.json,17,37,0.272,4.352941176470588,7,0.2285714285714285,False,1,True,True,bfs
g5502.json,20,40,0.211,4.0,5,0.4683333333333332,False,1,True,True,bfs
g1812.json,12,23,0.348,3.8333333333333335,6,0.2055555555555555,False,1,True,True,bfs
g8330.json,15,14,0.133,1.8666666666666667,3,0.0,False,1,True,False,bfs
g2697.json,45,86,0.087,3.8222222222222224,14,0.1558279991613324,False,1,True,True,bfs
g5152.json,22,22,0.095,2.0,3,0.0,False,1,True,True,bfs
g3985.json,43,156,0.173,7.255813953488372,21,0.2553814516536814,False,1,True,True,bfs
g7495.json,32,52,0.105,3.25,4,0.0,False,1,True,True,bfs
g20.json,38,180,0.256,9.473684210526317,17,0.2594874853388785,False,1,True,True,bfs
g8760.json,364,363,0.005,1.9945054945054943,4,0.0,False,1,True,False,bfs
g9872.json,85,84,0.024,1.9764705882352944,5,0.0,False,1,True,False,bfs
g4313.json,33,33,0.062,2.0,3,0.0,False,1,True,True,bfs
g176.json,27,80,0.228,5.925925925925926,11,0.2935305435305435,False,1,True,True,bfs
g1111.json,25,32,0.107,2.56,6,0.1226666666666666,False,1,True,True,bfs
g9521.json,121,120,0.017,1.9834710743801651,4,0.0,False,1,True,False,bfs
g4743.json,43,43,0.048,2.0,3,0.0,False,1,True,True,bfs
g526.json,22,56,0.242,5.090909090909091,9,0.2258297258297258,False,1,True,True,bfs
g3086.json,37,160,0.24,8.64864864864865,19,0.2933379130747552,False,1,True,True,bfs
g5851.json,32,64,0.129,4.0,6,0.2708333333333333,False,1,True,True,bfs
g1541.json,28,98,0.259,7.0,11,0.2631416202844774,False,1,True,True,bfs
g6284.json,28,45,0.119,3.2142857142857144,4,0.0,False,1,True,True,bfs
g9171.json,364,363,0.005,1.9945054945054943,4,0.0,False,1,True,False,bfs
g7246.json,40,67,0.086,3.35,4,0.0,False,1,True,True,bfs
g8449.json,364,363,0.005,1.9945054945054943,4,0.0,False,1,True,False,bfs
g4893.json,34,68,0.121,4.0,5,0.3813725490196079,False,1,True,True,bfs
g2044.json,28,115,0.304,8.214285714285714,19,0.3690317674119089,False,1,True,True,bfs
g5781.json,10,10,0.222,2.0,3,0.0,False,1,True,True,bfs
g4939.json,27,27,0.077,2.0,4,0.0,False,1,True,True,bfs
g6904.json,18,27,0.176,3.0,4,0.0,False,1,True,True,bfs
g7616.json,42,71,0.082,3.380952380952381,4,0.0,False,1,True,True,bfs
g8019.json,40,39,0.05,1.95,4,0.0,False,1,True,False,bfs
g2414.json,43,190,0.21,8.837209302325581,28,0.322599759128667,False,1,True,True,bfs
g1392.json,38,177,0.252,9.31578947368421,16,0.2485266926056399,False,1,True,True,bfs
g6457.json,18,27,0.176,3.0,4,0.0,False,1,True,True,bfs
g9258.json,121,120,0.017,1.9834710743801651,4,0.0,False,1,True,False,bfs
g2947.json,29,100,0.246,6.896551724137931,19,0.4406360729409732,False,1,True,True,bfs
g4190.json,19,38,0.222,4.0,6,0.4070175438596491,False,1,True,True,bfs
g1668.json,32,106,0.214,6.625,11,0.2221139971139971,False,1,True,True,bfs
g3655.json,32,135,0.272,8.4375,18,0.364379768515798,False,1,True,True,bfs
g6007.json,49,84,0.071,3.4285714285714284,4,0.0,False,1,True,True,bfs
g9608.json,40,39,0.05,1.95,4,0.0,False,1,True,False,bfs
g1238.json,30,55,0.126,3.6666666666666665,6,0.0311111111111111,False,1,True,True,bfs
g3205.json,37,36,0.054,1.945945945945946,10,0.0,False,1,True,False,bfs
g2802.json,14,45,0.495,6.428571428571429,10,0.5364512471655328,False,1,True,True,dijkstra
g3710.json,35,34,0.057,1.9428571428571428,12,0.0,False,1,True,False,bfs
g6512.json,9,12,0.333,2.6666666666666665,4,0.0,False,1,True,True,bfs
g3340.json,32,60,0.121,3.75,12,0.1615214646464646,False,1,True,True,bfs
g4485.json,27,27,0.077,2.0,3,0.0,False,1,True,True,bfs
g6142.json,56,97,0.063,3.4642857142857144,4,0.0,False,1,True,True,bfs
g1687.json,34,117,0.209,6.882352941176471,12,0.165898480604363,False,1,True,True,bfs
g2101.json,30,125,0.287,8.333333333333334,19,0.4261991832270471,False,1,True,True,bfs
g7303.json,40,67,0.086,3.35,4,0.0,False,1,True,True,bfs
g5294.json,23,46,0.182,4.0,5,0.3144927536231884,False,1,True,True,bfs
g2551.json,22,72,0.312,6.545454545454546,15,0.4063360881542701,False,1,True,True,bfs
g6841.json,49,84,0.071,3.4285714285714284,4,0.0,False,1,True,True,bfs
g7753.json,9,12,0.333,2.6666666666666665,4,0.0,False,1,True,True,bfs
g8388.json,31,30,0.065,1.935483870967742,3,0.0,False,1,True,False,bfs
g2785.json,46,205,0.198,8.91304347826087,23,0.2964101937486938,False,1,True,True,bfs
g5040.json,39,117,0.158,6.0,9,0.3006308506308506,False,1,True,True,bfs
g3897.json,46,205,0.198,8.91304347826087,20,0.280218182977639,False,1,True,True,bfs
g7587.json,48,82,0.073,3.4166666666666665,4,0.0,False,1,True,True,bfs
g8672.json,121,120,0.017,1.9834710743801651,4,0.0,False,1,True,False,bfs
g9960.json,31,30,0.065,1.935483870967742,3,0.0,False,1,True,False,bfs
g967.json,21,29,0.138,2.761904761904762,6,0.1222222222222222,False,2,False,True,greedy_coloring
g5410.json,20,60,0.316,6.0,8,0.3874999999999999,False,1,True,True,bfs
g98.json,38,189,0.269,9.947368421052632,14,0.2483326614905562,False,1,True,True,bfs
g1900.json,24,55,0.199,4.583333333333333,9,0.3392857142857142,False,1,True,True,bfs
g8222.json,40,39,0.05,1.95,4,0.0,False,1,True,False,bfs
g9599.json,127,126,0.016,1.984251968503937,3,0.0,False,1,True,False,bfs
g4651.json,27,27,0.077,2.0,3,0.0,False,1,True,True,bfs
g434.json,18,33,0.216,3.6666666666666665,7,0.2658730158730158,False,1,True,True,bfs
g3194.json,19,70,0.409,7.368421052631579,13,0.5624860519597361,False,1,True,True,dijkstra
g5943.json,35,105,0.176,6.0,8,0.5067346938775511,False,1,True,True,bfs
g1453.json,33,63,0.119,3.8181818181818183,7,0.0607503607503607,False,1,True,True,bfs
g6396.json,28,45,0.119,3.2142857142857144,4,0.0,False,1,True,True,bfs
g9063.json,40,39,0.05,1.95,4,0.0,False,1,True,False,bfs
g4201.json,32,32,0.065,2.0,4,0.0,False,1,True,True,bfs
g1003.json,28,68,0.18,4.857142857142857,9,0.2079365079365079,False,1,True,True,bfs
g9433.json,1093,1092,0.002,1.9981701738334856,4,0.0,False,1,True,False,bfs
g1516.json,23,36,0.142,3.130434782608696,6,0.0478260869565217,False,1,True,True,bfs
g9126.json,63,62,0.032,1.968253968253968,3,0.0,False,1,True,False,bfs
g6729.json,15,22,0.21,2.933333333333333,4,0.0,False,1,True,True,bfs
g571.json,12,13,0.197,2.1666666666666665,4,0.0,False,2,False,True,greedy_coloring
g4714.json,31,62,0.133,4.0,6,0.3935483870967742,False,1,True,True,bfs
g5806.json,29,29,0.071,2.0,3,0.0,False,1,True,True,bfs
g6683.json,40,67,0.086,3.35,4,0.0,False,1,True,True,bfs
g1146.json,23,51,0.202,4.434782608695652,7,0.136231884057971,False,1,True,True,bfs
g7991.json,40,67,0.086,3.35,4,0.0,False,1,True,True,bfs
g9576.json,364,363,0.005,1.9945054945054943,4,0.0,False,1,True,False,bfs
g6379.json,35,58,0.097,3.3142857142857145,4,0.0,False,1,True,True,bfs
g121.json,8,7,0.25,1.75,3,0.2916666666666666,False,2,False,True,greedy_coloring
g3481.json,28,115,0.304,8.214285714285714,16,0.3712252033680605,False,1,True,True,bfs
g4344.json,29,29,0.071,2.0,4,0.0,False,1,True,True,bfs
g988.json,10,18,0.4,3.6,7,0.5852380952380952,False,1,True,True,bfs
g77.json,18,23,0.15,2.5555555555555554,5,0.0759259259259259,False,1,True,True,bfs
g8737.json,40,39,0.05,1.95,4,0.0,False,1,True,False,bfs
g9825.json,364,363,0.005,1.9945054945054943,4,0.0,False,1,True,False,bfs
g5105.json,31,62,0.133,4.0,7,0.2691244239631336,False,1,True,True,bfs
g7138.json,15,22,0.21,2.933333333333333,4,0.0,False,1,True,True,bfs
g7092.json,28,45,0.119,3.2142857142857144,4,0.0,False,1,True,True,bfs
g3878.json,50,96,0.078,3.84,20,0.1389634342265921,False,1,True,True,bfs
g1845.json,47,246,0.228,10.46808510638298,16,0.241885950928504,False,1,True,True,bfs
g8367.json,85,84,0.024,1.9764705882352944,5,0.0,False,1,True,False,bfs
g822.json,16,16,0.133,2.0,4,0.0,False,1,True,True,bfs
g5555.json,49,98,0.083,4.0,6,0.2496598639455782,False,1,True,True,bfs
g7568.json,21,32,0.152,3.047619047619047,4,0.0,False,1,True,True,bfs
g2290.json,15,14,0.133,1.8666666666666667,6,0.0,False,1,True,False,bfs
g3252.json,13,30,0.385,4.615384615384615,9,0.4874236874236873,False,1,True,True,bfs
g4597.json,48,96,0.085,4.0,6,0.1979166666666666,False,1,True,True,bfs
g208.json,32,112,0.226,7.0,11,0.2498805014430014,False,1,True,True,bfs
g6050.json,30,49,0.113,3.2666666666666666,4,0.0,False,1,True,True,bfs
g1795.json,47,273,0.253,11.617021276595745,16,0.2673687423687424,False,1,True,True,bfs
g2910.json,24,44,0.159,3.6666666666666665,9,0.3116071428571428,False,1,True,True,bfs
g3602.json,43,156,0.173,7.255813953488372,22,0.2467627571666739,False,1,True,True,bfs
g658.json,36,168,0.267,9.333333333333334,19,0.3015696941135537,False,1,True,True,bfs
g6400.json,16,24,0.2,3.0,4,0.0,False,1,True,True,bfs
g5386.json,26,26,0.08,2.0,5,0.0,False,1,True,True,bfs
g2443.json,35,34,0.057,1.9428571428571428,8,0.0,False,1,True,False,bfs
g6953.json,40,67,0.086,3.35,4,0.0,False,1,True,True,bfs
g7641.json,40,67,0.086,3.35,4,0.0,False,1,True,True,bfs
g2013.json,18,32,0.209,3.5555555555555554,7,0.2105820105820105,False,1,True,True,bfs
g7211.json,24,37,0.134,3.0833333333333335,4,0.0,False,1,True,True,bfs
g6816.json,40,67,0.086,3.35,4,0.0,False,1,True,True,bfs
g7704.json,35,58,0.097,3.3142857142857145,4,0.0,False,1,True,True,bfs
g5739.json,11,22,0.4,4.0,5,0.4424242424242424,False,1,True,True,bfs
g2506.json,35,34,0.057,1.9428571428571428,17,0.0,False,1,True,False,bfs
g7354.json,42,71,0.082,3.380952380952381,4,0.0,False,1,True,True,bfs
g5369.json,29,58,0.143,4.0,5,0.428735632183908,False,1,True,True,bfs
g4981.json,38,76,0.108,4.0,6,0.2798245614035088,False,1,True,True,bfs
g2156.json,32,135,0.272,8.4375,18,0.3899457466553054,False,1,True,True,bfs
g5693.json,47,47,0.043,2.0,5,0.0,False,2,False,True,greedy_coloring
g4128.json,41,41,0.05,2.0,3,0.0,False,1,True,True,bfs
g6115.json,18,27,0.176,3.0,4,0.0,False,1,True,True,bfs
g8808.json,1093,1092,0.002,1.9981701738334856,4,0.0,False,1,True,False,bfs
g3317.json,40,76,0.097,3.8,12,0.2184704184704184,False,1,True,True,bfs
g1280.json,46,189,0.183,8.217391304347826,16,0.2225913579174449,False,1,True,True,bfs
g4578.json,33,66,0.125,4.0,6,0.3343434343434344,False,1,True,True,bfs
g6545.json,30,49,0.113,3.2666666666666666,4,0.0,False,1,True,True,bfs
g2855.json,45,200,0.202,8.88888888888889,22,0.2966302397674946,False,1,True,True,bfs
g4082.json,21,63,0.3,6.0,8,0.4391156462585033,False,1,True,True,bfs
g3747.json,20,19,0.1,1.9,6,0.0,False,1,True,False,bfs
g4596.json,28,56,0.148,4.0,6,0.1785714285714285,False,1,True,True,bfs
g3253.json,11,24,0.436,4.363636363636363,9,0.4696969696969696,False,1,True,True,dijkstra
g1794.json,12,19,0.288,3.1666666666666665,7,0.1646825396825396,False,1,True,True,bfs
g6051.json,18,27,0.176,3.0,4,0.0,False,1,True,True,bfs
g209.json,25,60,0.2,4.8,9,0.1982222222222222,False,1,True,True,bfs
g2911.json,28,27,0.071,1.9285714285714288,10,0.0,False,1,True,False,bfs
g3603.json,35,66,0.111,3.7714285714285714,8,0.1497278911564626,False,1,True,True,bfs
g6401.json,24,37,0.134,3.0833333333333335,4,0.0,False,1,True,True,bfs
g659.json,15,27,0.257,3.6,6,0.2377777777777777,False,1,True,True,bfs
g2442.json,25,46,0.153,3.68,9,0.3376190476190476,False,1,True,True,bfs
g5387.json,44,44,0.047,2.0,3,0.0,False,1,True,True,bfs
g6952.json,24,38,0.138,3.1666666666666665,4,0.0,False,1,True,True,bfs
g7640.json,35,58,0.097,3.3142857142857145,4,0.0,False,1,True,True,bfs
g2012.json,13,36,0.462,5.538461538461538,11,0.7410922410922413,False,1,True,True,dijkstra
g7210.json,42,71,0.082,3.380952380952381,4,0.0,False,1,True,True,bfs
g6817.json,35,58,0.097,3.3142857142857145,4,0.0,False,1,True,True,bfs
g5738.json,25,50,0.167,4.0,6,0.3293333333333333,False,1,True,True,bfs
g7705.json,24,37,0.134,3.0833333333333335,4,0.0,False,1,True,True,bfs
g2507.json,18,56,0.366,6.222222222222222,10,0.4488536155202822,False,1,True,True,bfs
g5368.json,41,123,0.15,6.0,9,0.3222415795586528,False,1,True,True,bfs
g7355.json,24,38,0.138,3.1666666666666665,4,0.0,False,1,True,True,bfs
g4980.json,39,39,0.053,2.0,4,0.0,False,1,True,True,bfs
g5692.json,47,47,0.043,2.0,4,0.0,False,2,False,True,greedy_coloring
g2157.json,35,66,0.111,3.7714285714285714,12,0.1437291280148423,False,1,True,True,bfs
g6114.json,16,24,0.2,3.0,4,0.0,False,1,True,True,bfs
g4129.json,18,18,0.118,2.0,3,0.0,False,1,True,True,bfs
g3316.json,16,48,0.4,6.0,13,0.5212225274725275,False,1,True,True,bfs
g8809.json,85,84,0.024,1.9764705882352944,5,0.0,False,1,True,False,bfs
g6544.json,24,38,0.138,3.1666666666666665,4,0.0,False,1,True,True,bfs
g1281.json,24,39,0.141,3.25,10,0.1458333333333333,False,1,True,True,bfs
g4579.json,12,12,0.182,2.0,3,0.1388888888888888,False,1,True,True,bfs
g2854.json,23,76,0.3,6.608695652173913,13,0.3986245638419551,False,1,True,True,bfs
g3746.json,49,180,0.153,7.346938775510204,24,0.2718500345164054,False,1,True,True,bfs
g4083.json,14,42,0.462,6.0,7,0.4918367346938775,False,1,True,True,dijkstra
g5041.json,25,25,0.083,2.0,3,0.0,False,1,True,True,bfs
g2784.json,13,30,0.385,4.615384615384615,9,0.4367521367521367,False,1,True,True,bfs
g3896.json,43,120,0.133,5.5813953488372094,19,0.2823359932601058,False,1,True,True,bfs
g8389.json,1365,1364,0.001,1.9985347985347983,5,0.0,False,1,True,False,bfs
g8673.json,31,30,0.065,1.935483870967742,3,0.0,False,1,True,False,bfs
g9961.json,15,14,0.133,1.8666666666666667,3,0.0,False,1,True,False,bfs
g7586.json,25,40,0.133,3.2,4,0.0,False,1,True,True,bfs
g966.json,39,93,0.126,4.769230769230769,12,0.1048747548747549,False,1,True,True,bfs
g5411.json,26,52,0.16,4.0,6,0.317948717948718,False,1,True,True,bfs
g99.json,37,121,0.182,6.54054054054054,11,0.1935825435825435,False,1,True,True,bfs
g8223.json,1365,1364,0.001,1.9985347985347983,5,0.0,False,1,True,False,bfs
g1901.json,25,42,0.14,3.36,7,0.1451428571428571,False,1,True,True,bfs
g435.json,10,8,0.178,1.6,4,0.0,False,2,False,False,greedy_coloring
g3195.json,16,48,0.4,6.0,12,0.4223890692640693,False,1,True,True,bfs
g4650.json,23,23,0.091,2.0,3,0.0,False,1,True,True,bfs
g5942.json,20,40,0.211,4.0,5,0.4266666666666666,False,1,True,True,bfs
g9598.json,127,126,0.016,1.984251968503937,3,0.0,False,1,True,False,bfs
g9062.json,15,14,0.133,1.8666666666666667,3,0.0,False,1,True,False,bfs
g6397.json,56,97,0.063,3.4642857142857144,4,0.0,False,1,True,True,bfs
g1452.json,18,41,0.268,4.555555555555555,7,0.2103174603174603,False,1,True,True,bfs
g4200.json,34,102,0.182,6.0,8,0.2731792717086834,False,1,True,True,bfs
g9432.json,341,340,0.006,1.994134897360704,5,0.0,False,1,True,False,bfs
g1002.json,17,31,0.228,3.647058823529412,7,0.1507002801120448,False,1,True,True,bfs
g9127.json,121,120,0.017,1.9834710743801651,4,0.0,False,1,True,False,bfs
g1517.json,33,60,0.114,3.636363636363636,7,0.0529581529581529,False,1,True,True,bfs
g4715.json,42,42,0.049,2.0,3,0.0555555555555555,False,2,False,True,greedy_coloring
g570.json,47,143,0.132,6.085106382978723,11,0.1262871879893156,False,1,True,True,bfs
g6728.json,18,27,0.176,3.0,4,0.0,False,1,True,True,bfs
g5807.json,44,44,0.047,2.0,3,0.0378787878787878,False,1,True,True,bfs
g9577.json,341,340,0.006,1.994134897360704,5,0.0,False,1,True,False,bfs
g1147.json,24,42,0.152,3.5,6,0.1041666666666666,False,1,True,True,bfs
g6682.json,9,12,0.333,2.6666666666666665,4,0.0,False,1,True,True,bfs
g7990.json,20,31,0.163,3.1,4,0.0,False,1,True,True,bfs
g4345.json,43,129,0.143,6.0,8,0.3213732004429678,False,1,True,True,bfs
g120.json,20,49,0.258,4.9,11,0.3104329004329004,False,1,True,True,bfs
g6378.json,48,82,0.073,3.4166666666666665,4,0.0,False,1,True,True,bfs
g3480.json,29,78,0.192,5.379310344827586,13,0.2431771293840259,False,1,True,True,bfs
g8736.json,5461,5460,0.0,1.999633766709394,5,0.0,False,1,True,False,bfs
g9824.json,40,39,0.05,1.95,4,0.0,False,1,True,False,bfs
g989.json,31,103,0.222,6.645161290322581,11,0.1895289298515105,False,1,True,True,bfs
g76.json,16,27,0.225,3.375,5,0.2354166666666666,False,1,True,True,bfs
g7139.json,24,37,0.134,3.0833333333333335,4,0.0,False,1,True,True,bfs
g5104.json,24,24,0.087,2.0,3,0.0,False,1,True,True,bfs
g8366.json,364,363,0.005,1.9945054945054943,4,0.0,False,1,True,False,bfs
g7093.json,21,32,0.152,3.047619047619047,4,0.0,False,1,True,True,bfs
g1844.json,17,33,0.243,3.8823529411764706,7,0.2719887955182072,False,1,True,True,bfs
g3879.json,15,50,0.476,6.666666666666667,11,0.5746945646945645,False,1,True,True,dijkstra
g823.json,43,120,0.133,5.5813953488372094,12,0.1286653914560891,False,1,True,True,bfs
g7569.json,64,112,0.056,3.5,4,0.0,False,1,True,True,bfs
g2291.json,16,28,0.233,3.5,10,0.4201388888888889,False,1,True,True,bfs
g5554.json,47,141,0.13,6.0,9,0.3002026342451874,False,1,True,True,bfs
g7247.json,20,31,0.163,3.1,4,0.0,False,1,True,True,bfs
g4892.json,12,24,0.364,4.0,5,0.4083333333333332,False,1,True,True,bfs
g5780.json,20,20,0.105,2.0,3,0.0,False,1,True,True,bfs
g2045.json,46,45,0.043,1.9565217391304348,10,0.0,False,1,True,False,bfs
g8448.json,31,30,0.065,1.935483870967742,3,0.0,False,1,True,False,bfs
g6905.json,25,40,0.133,3.2,4,0.0,False,1,True,True,bfs
g4938.json,28,28,0.074,2.0,3,0.0,False,1,True,True,bfs
g7617.json,28,45,0.119,3.2142857142857144,4,0.0,False,1,True,True,bfs
g2415.json,21,54,0.257,5.142857142857143,12,0.3147564076135505,False,1,True,True,bfs
g8018.json,1093,1092,0.002,1.9981701738334856,4,0.0,False,1,True,False,bfs
g6456.json,40,67,0.086,3.35,4,0.0,False,1,True,True,bfs
g1393.json,28,58,0.153,4.142857142857143,9,0.1848639455782313,False,1,True,True,bfs
g2946.json,15,14,0.133,1.8666666666666667,5,0.0,False,1,True,False,bfs
g3654.json,37,70,0.105,3.783783783783784,11,0.2303849303849303,False,1,True,True,bfs
g4191.json,10,10,0.222,2.0,3,0.2333333333333333,False,2,False,True,greedy_coloring
g1669.json,33,168,0.318,10.181818181818182,15,0.3238224738224738,False,1,True,True,bfs
g9259.json,127,126,0.016,1.984251968503937,3,0.0,False,1,True,False,bfs
g6006.json,56,97,0.063,3.4642857142857144,4,0.0,False,1,True,True,bfs
g3204.json,45,86,0.087,3.8222222222222224,12,0.172667949334616,False,1,True,True,bfs
g1239.json,34,98,0.175,5.764705882352941,11,0.204884984296749,False,1,True,True,bfs
g9609.json,85,84,0.024,1.9764705882352944,5,0.0,False,1,True,False,bfs
g2803.json,31,130,0.28,8.387096774193548,22,0.3874353245320987,False,1,True,True,bfs
g3711.json,33,116,0.22,7.03030303030303,20,0.367135035795323,False,1,True,True,bfs
g6513.json,20,31,0.163,3.1,4,0.0,False,1,True,True,bfs
g4484.json,38,76,0.108,4.0,6,0.2149122807017543,False,1,True,True,bfs
g3341.json,30,29,0.067,1.9333333333333331,9,0.0,False,1,True,False,bfs
g1686.json,22,64,0.277,5.818181818181818,11,0.2465991079627443,False,1,True,True,bfs
g6143.json,56,97,0.063,3.4642857142857144,4,0.0,False,1,True,True,bfs
g2100.json,38,37,0.053,1.9473684210526316,12,0.0,False,1,True,False,bfs
g7302.json,25,40,0.133,3.2,4,0.0,False,1,True,True,bfs
g2550.json,41,78,0.095,3.804878048780488,15,0.1707704219899342,False,1,True,True,bfs
g5295.json,18,54,0.353,6.0,7,0.441005291005291,False,1,True,True,bfs
g6840.json,35,58,0.097,3.3142857142857145,4,0.0,False,1,True,True,bfs
g7752.json,24,38,0.138,3.1666666666666665,4,0.0,False,1,True,True,bfs
g9465.json,341,340,0.006,1.994134897360704,5,0.0,False,1,True,False,bfs
g1055.json,15,14,0.133,1.8666666666666667,4,0.2,False,3,False,True,greedy_coloring
g3068.json,23,42,0.166,3.652173913043478,10,0.093719806763285,False,1,True,True,bfs
g6790.json,64,112,0.056,3.5,4,0.0,False,1,True,True,bfs
g7882.json,35,58,0.097,3.3142857142857145,4,0.0,False,1,True,True,bfs
g4257.json,50,100,0.082,4.0,7,0.3376190476190476,False,1,True,True,bfs
g3592.json,50,184,0.15,7.36,24,0.2466192404087139,False,1,True,True,bfs
g9035.json,15,14,0.133,1.8666666666666667,3,0.0,False,1,True,False,bfs
g1405.json,29,77,0.19,5.310344827586207,9,0.1421729611384784,False,1,True,True,bfs
g3438.json,11,30,0.545,5.454545454545454,10,0.7825396825396825,False,1,True,True,dijkstra
g198.json,15,26,0.248,3.466666666666667,7,0.173015873015873,False,1,True,True,bfs
g4607.json,48,144,0.128,6.0,8,0.3250992063492064,False,1,True,True,bfs
g462.json,11,10,0.182,1.818181818181818,3,0.0,False,2,False,True,greedy_coloring
g7928.json,40,67,0.086,3.35,4,0.0,False,1,True,True,bfs
g5915.json,28,28,0.074,2.0,3,0.0,False,1,True,True,bfs
g8274.json,5461,5460,0.0,1.999633766709394,5,0.0,False,1,True,False,bfs
g2679.json,44,195,0.206,8.863636363636363,22,0.2395361248970873,False,1,True,True,bfs
g7181.json,40,67,0.086,3.35,4,0.0,False,1,True,True,bfs
g1956.json,21,30,0.143,2.857142857142857,4,0.0714285714285714,False,1,True,True,bfs
g931.json,36,137,0.217,7.611111111111111,13,0.2495194620194619,False,1,True,True,bfs
g2383.json,18,45,0.294,5.0,12,0.4730078563411897,False,1,True,True,bfs
g5446.json,45,90,0.091,4.0,6,0.4185185185185185,False,1,True,True,bfs
g8624.json,1365,1364,0.001,1.9985347985347983,5,0.0,False,1,True,False,bfs
g9936.json,1093,1092,0.002,1.9981701738334856,4,0.0,False,1,True,False,bfs
g2229.json,39,108,0.146,5.538461538461538,16,0.2647912628681859,False,1,True,True,bfs
g5016.json,44,88,0.093,4.0,6,0.2666666666666667,False,1,True,True,bfs
g874.json,19,38,0.222,4.0,6,0.1140350877192982,False,1,True,True,bfs
g5503.json,44,88,0.093,4.0,7,0.196103896103896,False,1,True,True,bfs
g8331.json,63,62,0.032,1.968253968253968,3,0.0,False,1,True,False,bfs
g1813.json,26,62,0.191,4.769230769230769,9,0.1771978021978022,False,1,True,True,bfs
g5153.json,28,56,0.148,4.0,5,0.3369047619047619,False,1,True,True,bfs
g2696.json,18,32,0.209,3.5555555555555554,10,0.3453262786596119,False,1,True,True,bfs
g3984.json,48,135,0.12,5.625,21,0.2833077393739158,False,1,True,True,bfs
g8761.json,85,84,0.024,1.9764705882352944,5,0.0,False,1,True,False,bfs
g9873.json,127,126,0.016,1.984251968503937,3,0.0,False,1,True,False,bfs
g21.json,26,74,0.228,5.6923076923076925,10,0.3117826617826617,False,1,True,True,bfs
g7494.json,32,52,0.105,3.25,4,0.0,False,1,True,True,bfs
g177.json,15,23,0.219,3.066666666666667,5,0.0666666666666666,False,1,True,True,bfs
g4312.json,40,120,0.154,6.0,8,0.5023809523809524,False,1,True,True,bfs
g9520.json,121,120,0.017,1.9834710743801651,4,0.0,False,1,True,False,bfs
g1110.json,24,47,0.17,3.9166666666666665,7,0.1742063492063491,False,1,True,True,bfs
g527.json,9,6,0.167,1.3333333333333333,3,0.0,False,3,False,False,greedy_coloring
g3087.json,32,31,0.062,1.9375,7,0.0,False,1,True,False,bfs
g4742.json,40,80,0.103,4.0,7,0.2853571428571429,False,1,True,True,bfs
g5850.json,38,38,0.054,2.0,3,0.0,False,1,True,True,bfs
g9170.json,1365,1364,0.001,1.9985347985347983,5,0.0,False,1,True,False,bfs
g6285.json,24,38,0.138,3.1666666666666665,4,0.0,False,1,True,True,bfs
g1540.json,18,26,0.17,2.888888888888889,5,0.1129629629629629,False,1,True,True,bfs
g3212.json,33,140,0.265,8.484848484848484,22,0.4478290775011856,False,1,True,True,bfs
g248.json,32,102,0.206,6.375,11,0.1859420093795094,False,1,True,True,bfs
g6010.json,15,22,0.21,2.933333333333333,4,0.0,False,1,True,True,bfs
g3642.json,29,28,0.069,1.9310344827586208,15,0.0,False,1,True,False,bfs
g4187.json,26,52,0.16,4.0,6,0.3179487179487179,False,1,True,True,bfs
g2950.json,47,132,0.122,5.617021276595745,15,0.2142045897365045,False,1,True,True,bfs
g618.json,31,113,0.243,7.290322580645161,12,0.2174789368337755,False,1,True,True,bfs
g6440.json,40,67,0.086,3.35,4,0.0,False,1,True,True,bfs
g1385.json,39,110,0.148,5.641025641025641,11,0.1316276316276316,False,1,True,True,bfs
g2403.json,14,33,0.363,4.714285714285714,10,0.4120181405895692,False,1,True,True,bfs
g7601.json,48,82,0.073,3.4166666666666665,4,0.0,False,1,True,True,bfs
g6913.json,32,52,0.105,3.25,4,0.0,False,1,True,True,bfs
g5796.json,47,141,0.13,6.0,8,0.3124113475177306,False,1,True,True,bfs
g2053.json,39,108,0.146,5.538461538461538,17,0.2274626538201198,False,1,True,True,bfs
